# ========================================================
# RESULTADOS DE AJUSTE ELIPSOMÉTRICO (AUTORANGE + TMM)
# ========================================================
# Archivo de origen: Al2O3_nanotubes.1-med1.txt
# Espesores óptimos (nm): [np.float64(46.83087024981132), np.float64(0.7435628560243361)]
# Error mínimo (Chi2 Red / MSE): 9.933377e-05
# Parámetros de dispersión optimizados:
#   Capa 'Al2O3_nanotube': {'model': 'bruggeman_EMA', 'linked_to': 'Al2O3', 'f_air': 0.3205407591312116, 'f_optimized': True}
#   Capa 'Al2O3': {'model': 'cauchy', 'A': 1.8757403804638302, 'B': -6.170224393245633, 'C': 4.317002230537311}
# ========================================================
# Wavelength_nm	Is_exp	Is_fit	Ic_exp	Ic_fit	Psi_exp_deg	Psi_fit_deg	Delta_exp_deg	Delta_fit_deg
552.9745	0.780569	0.773746	-0.049725	-0.042903	25.7290	25.3995	93.6450	93.1737
552.4946	0.780925	0.774271	-0.049611	-0.042631	25.7450	25.4226	93.6350	93.1515
552.0145	0.781302	0.774796	-0.049511	-0.042359	25.7620	25.4458	93.6260	93.1293
551.5344	0.781701	0.775321	-0.049386	-0.042087	25.7800	25.4689	93.6150	93.1071
551.0541	0.782034	0.775845	-0.049284	-0.041814	25.7950	25.4920	93.6060	93.0849
550.5737	0.782407	0.776368	-0.049211	-0.041541	25.8120	25.5152	93.5990	93.0628
550.0933	0.782808	0.776892	-0.049058	-0.041267	25.8300	25.5383	93.5860	93.0406
549.6127	0.783165	0.777414	-0.048888	-0.040994	25.8460	25.5615	93.5720	93.0184
549.1320	0.783499	0.777937	-0.048758	-0.040720	25.8610	25.5846	93.5610	92.9963
548.6511	0.783854	0.778422	-0.048615	-0.040518	25.8770	25.6063	93.5490	92.9797
548.1702	0.784211	0.778893	-0.048445	-0.040344	25.8930	25.6274	93.5350	92.9651
547.6891	0.784565	0.779342	-0.048316	-0.040213	25.9090	25.6476	93.5240	92.9537
547.2080	0.784919	0.779779	-0.048173	-0.040104	25.9250	25.6674	93.5120	92.9441
546.7267	0.785270	0.780216	-0.048084	-0.039995	25.9410	25.6872	93.5040	92.9345
546.2454	0.785621	0.780653	-0.047996	-0.039885	25.9570	25.7069	93.4960	92.9248
545.7639	0.785950	0.781090	-0.047906	-0.039775	25.9720	25.7267	93.4880	92.9151
545.2823	0.786282	0.781527	-0.047760	-0.039664	25.9870	25.7465	93.4760	92.9054
544.8007	0.786615	0.781964	-0.047602	-0.039553	26.0020	25.7664	93.4630	92.8956
544.3188	0.786994	0.782401	-0.047376	-0.039440	26.0190	25.7862	93.4450	92.8858
543.8369	0.787346	0.782847	-0.047246	-0.039315	26.0350	25.8065	93.4340	92.8750
543.3549	0.787701	0.783312	-0.047060	-0.039163	26.0510	25.8275	93.4190	92.8622
542.8728	0.787986	0.783778	-0.046967	-0.039008	26.0640	25.8487	93.4110	92.8492
542.3905	0.788292	0.784250	-0.046861	-0.038845	26.0780	25.8701	93.4020	92.8357
541.9082	0.788624	0.784721	-0.046687	-0.038682	26.0930	25.8915	93.3880	92.8221
541.4257	0.788999	0.785192	-0.046516	-0.038519	26.1100	25.9129	93.3740	92.8085
540.9431	0.789352	0.785662	-0.046343	-0.038355	26.1260	25.9344	93.3600	92.7949
540.4604	0.789678	0.786133	-0.046252	-0.038190	26.1410	25.9558	93.3520	92.7812
539.9777	0.790052	0.786603	-0.046080	-0.038025	26.1580	25.9772	93.3380	92.7676
539.4948	0.790382	0.787067	-0.045905	-0.037869	26.1730	25.9985	93.3240	92.7546
539.0118	0.790754	0.787532	-0.045747	-0.037711	26.1900	26.0197	93.3110	92.7415
538.5286	0.791081	0.787948	-0.045641	-0.037633	26.2050	26.0389	93.3020	92.7344
538.0454	0.791406	0.788363	-0.045549	-0.037556	26.2200	26.0581	93.2940	92.7274
537.5621	0.791732	0.788777	-0.045429	-0.037478	26.2350	26.0772	93.2840	92.7203
537.0786	0.792062	0.789192	-0.045240	-0.037400	26.2500	26.0964	93.2690	92.7132
536.5950	0.792432	0.789607	-0.045109	-0.037321	26.2670	26.1156	93.2580	92.7061
536.1114	0.792779	0.790022	-0.044989	-0.037241	26.2830	26.1348	93.2480	92.6989
535.6276	0.793124	0.790438	-0.044898	-0.037161	26.2990	26.1541	93.2400	92.6916
535.1437	0.793450	0.790853	-0.044750	-0.037079	26.3140	26.1733	93.2280	92.6844
534.6597	0.793796	0.791276	-0.044644	-0.037004	26.3300	26.1930	93.2190	92.6775
534.1756	0.794164	0.791703	-0.044512	-0.036930	26.3470	26.2129	93.2080	92.6707
533.6913	0.794512	0.792140	-0.044351	-0.036864	26.3630	26.2333	93.1950	92.6645
533.2070	0.794922	0.792584	-0.044193	-0.036802	26.3820	26.2540	93.1820	92.6585
532.7226	0.795371	0.793027	-0.044106	-0.036740	26.4030	26.2747	93.1740	92.6525
532.2380	0.795762	0.793471	-0.043919	-0.036677	26.4210	26.2955	93.1590	92.6465
531.7534	0.796169	0.793915	-0.043816	-0.036612	26.4400	26.3162	93.1500	92.6404
531.2686	0.796594	0.794358	-0.043756	-0.036547	26.4600	26.3370	93.1440	92.6343
530.7837	0.797062	0.794801	-0.043670	-0.036482	26.4820	26.3578	93.1360	92.6281
530.2987	0.797489	0.795245	-0.043553	-0.036415	26.5020	26.3786	93.1260	92.6218
529.8136	0.797916	0.795718	-0.043437	-0.036288	26.5220	26.4007	93.1160	92.6111
529.3284	0.798364	0.796239	-0.043308	-0.036065	26.5430	26.4249	93.1050	92.5934
528.8430	0.798768	0.796762	-0.043218	-0.035836	26.5620	26.4492	93.0970	92.5752
528.3576	0.799298	0.797291	-0.043107	-0.035595	26.5870	26.4738	93.0870	92.5562
527.8720	0.799766	0.797819	-0.042964	-0.035353	26.6090	26.4984	93.0750	92.5372
527.3864	0.800235	0.798347	-0.042807	-0.035111	26.6310	26.5230	93.0620	92.5182
526.9006	0.800743	0.798874	-0.042694	-0.034869	26.6550	26.5476	93.0520	92.4992
526.4147	0.801289	0.799400	-0.042625	-0.034626	26.6810	26.5722	93.0450	92.4802
525.9287	0.801818	0.799924	-0.042485	-0.034389	26.7060	26.5967	93.0330	92.4617
525.4426	0.802365	0.800431	-0.042373	-0.034188	26.7320	26.6205	93.0230	92.4457
524.9564	0.802914	0.800935	-0.042219	-0.033991	26.7580	26.6443	93.0100	92.4301
524.4700	0.803481	0.801414	-0.042095	-0.033851	26.7850	26.6669	92.9990	92.4187
523.9836	0.804090	0.801892	-0.041958	-0.033711	26.8140	26.6896	92.9870	92.4072
523.4971	0.804718	0.802371	-0.041835	-0.033569	26.8440	26.7123	92.9760	92.3957
523.0104	0.805323	0.802849	-0.041726	-0.033427	26.8730	26.7350	92.9660	92.3842
522.5236	0.805904	0.803326	-0.041686	-0.033285	26.9010	26.7577	92.9610	92.3726
522.0367	0.806590	0.803804	-0.041566	-0.033142	26.9340	26.7804	92.9500	92.3610
521.5497	0.807194	0.804281	-0.041442	-0.032998	26.9630	26.8031	92.9390	92.3494
521.0626	0.807773	0.804758	-0.041386	-0.032853	26.9910	26.8258	92.9330	92.3377
520.5754	0.808392	0.805247	-0.041333	-0.032704	27.0210	26.8492	92.9270	92.3257
520.0881	0.809011	0.805737	-0.041252	-0.032554	27.0510	26.8726	92.9190	92.3137
519.6006	0.809668	0.806229	-0.041229	-0.032403	27.0830	26.8961	92.9150	92.3015
519.1131	0.810243	0.806720	-0.041173	-0.032251	27.1110	26.9196	92.9090	92.2894
518.6254	0.810899	0.807211	-0.041121	-0.032099	27.1430	26.9431	92.9030	92.2772
518.1377	0.811496	0.807701	-0.041009	-0.031946	27.1720	26.9667	92.8930	92.2650
517.6498	0.812110	0.808192	-0.040941	-0.031792	27.2020	26.9902	92.8860	92.2527
517.1618	0.812579	0.808682	-0.040922	-0.031638	27.2250	27.0138	92.8830	92.2404
516.6737	0.813147	0.809162	-0.040922	-0.031510	27.2530	27.0370	92.8810	92.2300
516.1855	0.813781	0.809637	-0.040811	-0.031394	27.2840	27.0600	92.8710	92.2206
515.6971	0.814416	0.810107	-0.040672	-0.031294	27.3150	27.0827	92.8590	92.2122
515.2087	0.814987	0.810573	-0.040572	-0.031204	27.3430	27.1054	92.8500	92.2046
514.7202	0.815635	0.811039	-0.040533	-0.031112	27.3750	27.1280	92.8450	92.1969
514.2314	0.816240	0.811504	-0.040535	-0.031020	27.4050	27.1507	92.8430	92.1891
513.7427	0.816805	0.811969	-0.040491	-0.030927	27.4330	27.1733	92.8380	92.1813
513.2538	0.817471	0.812435	-0.040439	-0.030833	27.4660	27.1960	92.8320	92.1734
512.7648	0.818075	0.812913	-0.040397	-0.030716	27.4960	27.2193	92.8270	92.1639
512.2757	0.818658	0.813407	-0.040354	-0.030573	27.5250	27.2434	92.8220	92.1525
511.7864	0.819364	0.813929	-0.040246	-0.030381	27.5600	27.2688	92.8120	92.1376
511.2971	0.820010	0.814488	-0.040091	-0.030126	27.5920	27.2959	92.7990	92.1183
510.8076	0.820652	0.815047	-0.040007	-0.029871	27.6240	27.3231	92.7910	92.0989
510.3181	0.821199	0.815604	-0.039819	-0.029615	27.6510	27.3502	92.7760	92.0795
509.8284	0.821623	0.816161	-0.039695	-0.029359	27.6720	27.3773	92.7660	92.0602
509.3386	0.822041	0.816717	-0.039672	-0.029103	27.6930	27.4045	92.7630	92.0408
508.8488	0.822641	0.817269	-0.039557	-0.028855	27.7230	27.4315	92.7530	92.0221
508.3587	0.823281	0.817812	-0.039444	-0.028626	27.7550	27.4581	92.7430	92.0047
507.8686	0.823839	0.818326	-0.039356	-0.028463	27.7830	27.4835	92.7350	91.9921
507.3784	0.824420	0.818763	-0.039167	-0.028482	27.8120	27.5053	92.7200	91.9923
506.8880	0.824903	0.819201	-0.038974	-0.028500	27.8360	27.5272	92.7050	91.9925
506.3976	0.825486	0.819638	-0.038712	-0.028516	27.8650	27.5491	92.6850	91.9926
505.9070	0.825931	0.820075	-0.038444	-0.028532	27.8870	27.5710	92.6650	91.9926
505.4163	0.826530	0.820512	-0.038241	-0.028546	27.9170	27.5929	92.6490	91.9925
504.9255	0.827108	0.820949	-0.038036	-0.028559	27.9460	27.6149	92.6330	91.9924
504.4346	0.827646	0.821387	-0.037829	-0.028572	27.9730	27.6369	92.6170	91.9922
503.9436	0.828122	0.821834	-0.037692	-0.028561	27.9970	27.6594	92.6060	91.9904
503.4525	0.828503	0.822360	-0.037477	-0.028380	28.0160	27.6856	92.5900	91.9765
502.9612	0.828960	0.822886	-0.037280	-0.028198	28.0390	27.7118	92.5750	91.9626
502.4698	0.829419	0.823412	-0.037040	-0.028016	28.0620	27.7380	92.5570	91.9487
501.9784	0.829898	0.823936	-0.036786	-0.027833	28.0860	27.7642	92.5380	91.9348
501.4868	0.830353	0.824460	-0.036588	-0.027650	28.1090	27.7904	92.5230	91.9208
500.9951	0.830771	0.824984	-0.036374	-0.027466	28.1300	27.8166	92.5070	91.9068
500.5033	0.831269	0.825507	-0.036061	-0.027282	28.1550	27.8428	92.4840	91.8929
500.0114	0.831767	0.826029	-0.035748	-0.027097	28.1800	27.8691	92.4610	91.8788
499.5193	0.832243	0.826516	-0.035463	-0.027012	28.2040	27.8937	92.4400	91.8718
499.0272	0.832719	0.827002	-0.035178	-0.026928	28.2280	27.9184	92.4190	91.8649
498.5349	0.833117	0.827484	-0.034889	-0.026854	28.2480	27.9428	92.3980	91.8587
498.0426	0.833573	0.827966	-0.034587	-0.026780	28.2710	27.9673	92.3760	91.8525
497.5501	0.834029	0.828447	-0.034256	-0.026705	28.2940	27.9918	92.3520	91.8463
497.0575	0.834564	0.828928	-0.033884	-0.026629	28.3210	28.0163	92.3250	91.8400
496.5648	0.835133	0.829408	-0.033557	-0.026552	28.3500	28.0408	92.3010	91.8336
496.0720	0.835568	0.829888	-0.033224	-0.026474	28.3720	28.0653	92.2770	91.8272
495.5790	0.835999	0.830400	-0.032978	-0.026367	28.3940	28.0915	92.2590	91.8187
495.0860	0.836496	0.830917	-0.032515	-0.026255	28.4190	28.1179	92.2260	91.8098
494.5928	0.836931	0.831436	-0.032122	-0.026138	28.4410	28.1445	92.1980	91.8007
494.0995	0.837402	0.831956	-0.031760	-0.026021	28.4650	28.1711	92.1720	91.7914
493.6062	0.837895	0.832475	-0.031339	-0.025902	28.4900	28.1978	92.1420	91.7822
493.1127	0.838363	0.832994	-0.031020	-0.025783	28.5140	28.2244	92.1190	91.7728
492.6190	0.838853	0.833512	-0.030613	-0.025663	28.5390	28.2511	92.0900	91.7635
492.1253	0.839342	0.834030	-0.030191	-0.025542	28.5640	28.2778	92.0600	91.7541
491.6315	0.839772	0.834541	-0.029824	-0.025450	28.5860	28.3042	92.0340	91.7467
491.1375	0.840220	0.835051	-0.029459	-0.025368	28.6090	28.3306	92.0080	91.7400
490.6435	0.840728	0.835560	-0.028992	-0.025285	28.6350	28.3570	91.9750	91.7333
490.1493	0.841212	0.836068	-0.028626	-0.025201	28.6600	28.3834	91.9490	91.7265
489.6550	0.841641	0.836576	-0.028200	-0.025116	28.6820	28.4099	91.9190	91.7196
489.1606	0.842126	0.837083	-0.027774	-0.025030	28.7070	28.4363	91.8890	91.7127
488.6661	0.842610	0.837591	-0.027349	-0.024941	28.7320	28.4628	91.8590	91.7056
488.1714	0.843150	0.838100	-0.026895	-0.024851	28.7600	28.4893	91.8270	91.6984
487.6767	0.843576	0.838619	-0.026452	-0.024748	28.7820	28.5165	91.7960	91.6903
487.1818	0.844132	0.839143	-0.026027	-0.024637	28.8110	28.5439	91.7660	91.6817
486.6869	0.844575	0.839667	-0.025598	-0.024526	28.8340	28.5714	91.7360	91.6731
486.1918	0.845110	0.840191	-0.025186	-0.024413	28.8620	28.5989	91.7070	91.6644
485.6966	0.845552	0.840714	-0.024756	-0.024300	28.8850	28.6264	91.6770	91.6556
485.2013	0.846086	0.841236	-0.024298	-0.024186	28.9130	28.6538	91.6450	91.6468
484.7058	0.846544	0.841769	-0.023883	-0.024056	28.9370	28.6819	91.6160	91.6370
484.2103	0.846945	0.842308	-0.023465	-0.023916	28.9580	28.7104	91.5870	91.6264
483.7146	0.847440	0.842873	-0.023005	-0.023743	28.9840	28.7402	91.5550	91.6135
483.2189	0.847969	0.843456	-0.022605	-0.023545	29.0120	28.7709	91.5270	91.5990
482.7230	0.848460	0.844037	-0.022188	-0.023347	29.0380	28.8017	91.4980	91.5845
482.2270	0.848859	0.844617	-0.021739	-0.023148	29.0590	28.8325	91.4670	91.5699
481.7309	0.849280	0.845197	-0.021156	-0.022949	29.0810	28.8632	91.4270	91.5553
481.2346	0.849585	0.845775	-0.020734	-0.022749	29.0970	28.8940	91.3980	91.5408
480.7383	0.849981	0.846321	-0.020328	-0.022620	29.1180	28.9231	91.3700	91.5310
480.2419	0.850432	0.846838	-0.019893	-0.022554	29.1420	28.9509	91.3400	91.5256
479.7453	0.850844	0.847334	-0.019502	-0.022532	29.1640	28.9776	91.3130	91.5232
479.2486	0.851238	0.847811	-0.019094	-0.022552	29.1850	29.0034	91.2850	91.5237
478.7518	0.851577	0.848288	-0.018671	-0.022571	29.2030	29.0292	91.2560	91.5242
478.2549	0.851988	0.848764	-0.018278	-0.022589	29.2250	29.0550	91.2290	91.5245
477.7579	0.852361	0.849240	-0.017884	-0.022605	29.2450	29.0809	91.2020	91.5248
477.2608	0.852697	0.849716	-0.017549	-0.022620	29.2630	29.1068	91.1790	91.5249
476.7635	0.853050	0.850285	-0.017199	-0.022421	29.2820	29.1374	91.1550	91.5105
476.2662	0.853494	0.850956	-0.016805	-0.021986	29.3060	29.1734	91.1280	91.4800
475.7687	0.853939	0.851635	-0.016396	-0.021529	29.3300	29.2098	91.1000	91.4481
475.2711	0.854344	0.852324	-0.016046	-0.021047	29.3520	29.2469	91.0760	91.4146
474.7734	0.854750	0.853011	-0.015666	-0.020567	29.3740	29.2839	91.0500	91.3812
474.2756	0.855172	0.853695	-0.015360	-0.020087	29.3970	29.3210	91.0290	91.3479
473.7776	0.855539	0.854364	-0.015038	-0.019652	29.4170	29.3572	91.0070	91.3176
473.2796	0.855925	0.855013	-0.014671	-0.019270	29.4380	29.3926	90.9820	91.2911
472.7814	0.856328	0.855604	-0.014289	-0.019057	29.4600	29.4250	90.9560	91.2760
472.2831	0.856694	0.856122	-0.013967	-0.019058	29.4800	29.4537	90.9340	91.2752
471.7848	0.857111	0.856639	-0.013719	-0.019057	29.5030	29.4824	90.9170	91.2744
471.2863	0.857637	0.857156	-0.013428	-0.019055	29.5320	29.5112	90.8970	91.2735
470.7876	0.858036	0.857673	-0.013165	-0.019052	29.5540	29.5399	90.8790	91.2725
470.2889	0.858467	0.858188	-0.013036	-0.019047	29.5780	29.5687	90.8700	91.2715
469.7900	0.858935	0.858725	-0.012863	-0.018987	29.6040	29.5986	90.8580	91.2667
469.2911	0.859436	0.859291	-0.012811	-0.018852	29.6320	29.6301	90.8540	91.2568
468.7920	0.860097	0.859871	-0.012686	-0.018681	29.6690	29.6624	90.8450	91.2446
468.2928	0.860793	0.860469	-0.012531	-0.018459	29.7080	29.6958	90.8340	91.2290
467.7935	0.861363	0.861067	-0.012389	-0.018238	29.7400	29.7292	90.8240	91.2134
467.2941	0.861912	0.861662	-0.012351	-0.018016	29.7710	29.7625	90.8210	91.1978
466.7945	0.862620	0.862253	-0.012346	-0.017805	29.8110	29.7957	90.8200	91.1830
466.2949	0.863219	0.862838	-0.012340	-0.017611	29.8450	29.8285	90.8190	91.1693
465.7951	0.863835	0.863389	-0.012349	-0.017523	29.8800	29.8597	90.8190	91.1627
465.2952	0.864325	0.863894	-0.012476	-0.017584	29.9080	29.8885	90.8270	91.1661
464.7952	0.864990	0.864399	-0.012577	-0.017644	29.9460	29.9173	90.8330	91.1694
464.2951	0.865531	0.864903	-0.012660	-0.017703	29.9770	29.9462	90.8380	91.1726
463.7949	0.866141	0.865406	-0.012714	-0.017759	30.0120	29.9750	90.8410	91.1756
463.2946	0.866592	0.865909	-0.012872	-0.017814	30.0380	30.0038	90.8510	91.1786
462.7941	0.867183	0.866414	-0.012911	-0.017860	30.0720	30.0329	90.8530	91.1809
462.2935	0.867860	0.866923	-0.012921	-0.017895	30.1110	30.0621	90.8530	91.1825
461.7928	0.868413	0.867433	-0.013021	-0.017923	30.1430	30.0915	90.8590	91.1837
461.2921	0.869068	0.867945	-0.013106	-0.017943	30.1810	30.1210	90.8640	91.1843
460.7911	0.869671	0.868456	-0.013161	-0.017961	30.2160	30.1506	90.8670	91.1848
460.2901	0.870376	0.868967	-0.013187	-0.017978	30.2570	30.1802	90.8680	91.1852
459.7889	0.871026	0.869479	-0.013364	-0.017993	30.2950	30.2099	90.8790	91.1855
459.2877	0.871690	0.869993	-0.013557	-0.018006	30.3340	30.2398	90.8910	91.1857
458.7863	0.872421	0.870516	-0.013796	-0.018017	30.3770	30.2702	90.9060	91.1857
458.2848	0.873099	0.871049	-0.013990	-0.018025	30.4170	30.3013	90.9180	91.1855
457.7832	0.873724	0.871582	-0.014244	-0.018031	30.4540	30.3324	90.9340	91.1852
457.2815	0.874449	0.872114	-0.014470	-0.018036	30.4970	30.3635	90.9480	91.1848
456.7796	0.875221	0.872644	-0.014788	-0.018039	30.5430	30.3946	90.9680	91.1843
456.2777	0.876024	0.873174	-0.015169	-0.018041	30.5910	30.4258	90.9920	91.1836
455.7756	0.876739	0.873710	-0.015594	-0.018045	30.6340	30.4573	91.0190	91.1832
455.2734	0.877637	0.874254	-0.015993	-0.018051	30.6880	30.4894	91.0440	91.1829
454.7711	0.878381	0.874798	-0.016360	-0.018057	30.7330	30.5215	91.0670	91.1825
454.2687	0.879223	0.875343	-0.016790	-0.018063	30.7840	30.5538	91.0940	91.1821
453.7662	0.879915	0.875887	-0.017049	-0.018067	30.8260	30.5861	91.1100	91.1817
453.2635	0.880622	0.876430	-0.017309	-0.018069	30.8690	30.6184	91.1260	91.1811
452.7608	0.881293	0.876994	-0.017568	-0.018026	30.9100	30.6520	91.1420	91.1775
452.2579	0.881980	0.877581	-0.017828	-0.017935	30.9520	30.6869	91.1580	91.1708
451.7549	0.882664	0.878189	-0.018073	-0.017798	30.9940	30.7231	91.1730	91.1611
451.2518	0.883330	0.878819	-0.018333	-0.017615	31.0350	30.7607	91.1890	91.1483
450.7485	0.884011	0.879447	-0.018595	-0.017431	31.0770	30.7982	91.2050	91.1355
450.2452	0.884673	0.880073	-0.018840	-0.017247	31.1180	30.8358	91.2200	91.1227
449.7417	0.885334	0.880689	-0.019102	-0.017089	31.1590	30.8728	91.2360	91.1116
449.2382	0.885976	0.881295	-0.019348	-0.016955	31.1990	30.9094	91.2510	91.1022
448.7345	0.886633	0.881868	-0.019594	-0.016927	31.2400	30.9441	91.2660	91.0996
448.2307	0.887272	0.882410	-0.019856	-0.016994	31.2800	30.9772	91.2820	91.1033
447.7267	0.887909	0.882951	-0.020103	-0.017058	31.3200	31.0103	91.2970	91.1068
447.2227	0.888544	0.883491	-0.020350	-0.017121	31.3600	31.0434	91.3120	91.1102
446.7186	0.889194	0.884030	-0.020598	-0.017181	31.4010	31.0764	91.3270	91.1134
446.2143	0.889810	0.884568	-0.020830	-0.017240	31.4400	31.1095	91.3410	91.1165
445.7099	0.890440	0.885149	-0.021078	-0.017179	31.4800	31.1452	91.3560	91.1118
445.2054	0.891052	0.885761	-0.021326	-0.017030	31.5190	31.1828	91.3710	91.1015
444.7008	0.891663	0.886371	-0.021558	-0.016881	31.5580	31.2203	91.3850	91.0911
444.1960	0.892272	0.886979	-0.021807	-0.016732	31.5970	31.2578	91.4000	91.0807
443.6912	0.892864	0.887585	-0.022039	-0.016581	31.6350	31.2953	91.4140	91.0702
443.1862	0.893470	0.888189	-0.022273	-0.016430	31.6740	31.3328	91.4280	91.0598
442.6812	0.894043	0.888784	-0.022506	-0.016350	31.7110	31.3698	91.4420	91.0539
442.1759	0.894645	0.889373	-0.022740	-0.016311	31.7500	31.4067	91.4560	91.0507
441.6706	0.895215	0.889959	-0.022973	-0.016288	31.7870	31.4434	91.4700	91.0485
441.1652	0.895799	0.890542	-0.023207	-0.016274	31.8250	31.4801	91.4840	91.0469
440.6596	0.896365	0.891123	-0.023441	-0.016258	31.8620	31.5167	91.4980	91.0452
440.1540	0.896946	0.891702	-0.023675	-0.016241	31.9000	31.5533	91.5120	91.0434
