## SPECTRUM TYPE:
LCE

## DATE:
24/09/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
15:49:18

# END TIME:
15:49:18

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
28

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
8 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
965.3553 50.567 178.926 -2.28439 0.04284 0.706 -0.44963 8.0000 8.24 1.0544 1.4663 1.284337 
964.9649 34.678 165.772 -1.17971 0.29912 5.974 0.45854 8.0000 8.27 1.4575 1.9534 1.284857 
964.5743 26.340 159.061 -0.95848 0.36676 0.850 0.78238 8.0000 8.21 1.7767 2.3397 1.285377 
964.1838 22.342 159.332 -0.93627 0.35319 -0.130 1.01179 8.0000 8.29 1.7857 2.4116 1.285898 
963.7931 17.761 166.609 -1.25447 0.29865 0.723 1.80639 8.0000 8.41 1.4406 2.0706 1.286419 
963.4023 79.194 18.482 1.84032 0.61512 0.080 -4.89806 8.0000 8.47 0.8844 1.4845 1.286941 
963.0115 64.412 76.018 0.14906 0.59864 0.644 -0.49646 8.0000 8.53 0.6610 1.1512 1.287463 
962.6207 20.491 130.824 -0.22722 0.26301 0.756 0.40008 8.0000 8.62 0.9042 1.0400 1.287986 
962.2297 16.610 152.906 -0.37167 0.19014 0.666 0.63750 8.0000 8.67 0.8187 0.9029 1.288509 
961.8386 10.721 145.091 -0.29435 0.20541 0.652 0.91389 8.0000 8.77 0.9969 1.2207 1.289033 
961.4474 10.725 180.897 -0.33968 -0.00532 0.655 0.86468 8.0000 8.86 0.9028 1.1391 1.289558 
961.0562 10.768 197.154 -0.33866 -0.10454 0.811 0.89812 8.0000 8.78 0.9412 1.2481 1.290083 
960.6649 12.446 211.704 -0.35457 -0.21902 0.012 0.89812 8.0000 8.94 0.8131 1.0578 1.290608 
960.2736 15.847 238.836 -0.28568 -0.47237 0.014 0.89402 8.0000 8.93 0.6729 0.8168 1.291134 
959.8821 9.168 200.163 -0.25956 -0.09531 0.474 0.83435 8.0000 8.91 0.6377 0.7024 1.291661 
959.4905 12.253 131.025 -0.22566 0.25936 0.703 0.75416 8.0000 8.94 0.6520 0.7324 1.292188 
959.0989 24.215 90.849 -0.00868 0.58544 0.647 0.51929 8.0000 9.18 0.5808 0.7823 1.292715 
958.7073 13.316 110.258 -0.08747 0.23699 1.310 0.50378 8.0000 9.19 0.5486 0.7227 1.293243 
958.3155 19.944 122.335 -0.23270 0.36760 -12.464 0.52055 8.0000 9.01 0.5745 0.6141 1.293772 
957.9236 18.221 123.233 -0.22708 0.34658 0.655 0.56113 8.0000 8.99 0.6515 0.6634 1.294301 
957.5317 14.153 126.539 -0.18400 0.24830 -70.473 0.57382 8.0000 9.07 0.7210 0.7422 1.294831 
957.1396 9.427 126.027 -0.12942 0.17796 0.644 0.64441 8.0000 8.98 0.8507 0.8928 1.295362 
956.7476 7.015 129.205 -0.11679 0.14317 -1.574 0.73940 8.0000 9.27 0.8825 0.9153 1.295892 
956.3554 2.447 145.973 -0.05926 0.04001 0.774 0.83528 8.0000 9.52 0.8642 0.8995 1.296424 
955.9632 7.211 155.660 -0.20711 0.09369 -0.006 0.88400 8.0000 9.65 0.9412 0.9795 1.296956 
955.5709 4.546 94.123 -0.01171 0.16242 -0.004 1.01751 8.0000 9.48 1.0644 1.1205 1.297488 
955.1784 6.014 56.136 0.10184 0.15177 -0.004 0.85780 8.0000 9.54 0.7917 0.8639 1.298021 
954.7859 11.612 38.715 0.21649 0.17354 0.602 0.64662 8.0000 9.65 0.6546 0.8802 1.298555 
954.3934 21.422 41.780 0.28702 0.25645 6.955 0.41502 8.0000 9.49 0.6538 1.0030 1.299089 
954.0007 35.872 45.069 0.27228 0.27293 0.782 0.12717 8.0000 9.50 0.6756 1.0818 1.299624 
953.6080 27.151 84.800 0.03193 0.35093 0.883 0.25319 8.0000 9.80 0.7429 1.1375 1.300159 
953.2152 41.333 93.084 -0.02110 0.39169 -0.502 0.05048 8.0000 9.87 0.6289 0.9794 1.300695 
952.8223 30.036 85.637 0.02365 0.30998 0.637 0.17896 8.0000 9.73 0.5408 0.7993 1.301231 
952.4293 18.413 87.712 0.01156 0.28918 0.747 0.38650 8.0000 9.91 0.5581 0.7071 1.301768 
952.0363 13.700 108.969 -0.09937 0.28909 0.883 0.58972 8.0000 9.89 0.7003 0.7622 1.302305 
951.6432 11.867 68.249 0.14546 0.36458 0.652 0.89280 8.0000 10.13 0.9210 1.0169 1.302843 
951.2499 13.288 71.842 0.12428 0.37895 2.858 0.79723 8.0000 9.85 0.7487 0.7873 1.303382 
950.8567 40.898 309.636 0.82180 -0.99211 2.395 0.18573 8.0000 9.93 0.7927 1.8758 1.303921 
950.4633 11.726 85.210 0.03502 0.41787 0.641 0.96660 8.0000 9.94 0.7600 0.9409 1.304461 
950.0699 17.409 103.389 -0.16339 0.68643 -0.138 1.01456 8.0000 10.10 1.4273 2.7135 1.305001 
949.6763 20.547 108.500 -0.22484 0.67200 -0.069 0.81245 8.0000 10.28 1.8924 4.0342 1.305542 
949.2827 21.247 109.239 -0.25820 0.73983 -0.051 0.85529 8.0000 10.31 1.8123 4.5661 1.306083 
948.8890 20.902 110.108 -0.26687 0.72892 -0.094 0.86806 8.0000 10.56 1.8774 4.7971 1.306625 
948.4953 18.596 108.175 -0.20321 0.61897 0.004 0.85852 8.0000 10.46 1.7329 4.6056 1.307167 
948.1014 43.453 10.672 1.19413 0.22502 0.207 0.06570 8.0000 10.53 2.1485 4.1880 1.307710 
947.7075 16.373 96.693 -0.08941 0.76185 0.428 1.19277 8.0000 10.57 1.2461 2.6643 1.308254 
947.3135 20.778 140.689 -0.95454 0.78160 0.939 1.39173 8.0000 10.23 2.0193 2.1294 1.308798 
946.9194 23.193 149.106 -1.51040 0.90375 0.253 1.67693 8.0000 10.28 2.5421 2.9505 1.309343 
946.5253 24.492 153.798 -1.09662 0.53964 0.072 1.06306 8.0000 10.41 3.1664 3.3885 1.309888 
946.1310 24.642 154.501 -1.11047 0.52965 0.753 1.05884 8.0000 10.77 3.2836 6.3768 1.310434 
945.7367 25.088 155.937 -1.10700 0.49432 0.725 1.01097 8.0000 10.60 3.3369 3.9662 1.310980 
945.3423 25.415 157.229 -1.35382 0.56828 -0.325 1.19624 8.0000 10.82 3.0573 7.4739 1.311527 
944.9478 25.774 158.252 -1.95439 0.77963 0.126 1.67081 8.0000 11.04 2.9491 10.8316 1.312074 
944.5532 26.364 160.790 -3.03673 1.05810 0.659 2.44735 8.0000 10.77 2.9468 12.7954 1.312623 
944.1586 26.685 162.123 -7.68218 2.47782 -1.422 6.00121 8.0000 10.75 3.0278 13.3899 1.313171 
943.7639 62.799 344.955 41.42978 -11.13582 -0.459 -30.71090 8.0000 10.85 3.1067 12.6376 1.313720 
943.3691 26.975 162.783 -7.52807 2.33283 1.262 5.73640 8.0000 10.85 3.3057 10.7404 1.314270 
942.9742 27.165 162.338 -5.42050 1.72591 1.313 4.08306 8.0000 11.05 3.3276 7.2558 1.314821 
942.5792 27.437 162.342 -3.60056 1.14621 0.794 2.65826 8.0000 11.11 3.2008 3.4407 1.315372 
942.1841 26.241 161.218 -3.10496 1.05593 -0.993 2.51812 8.0000 11.14 2.8430 6.1484 1.315923 
941.7890 23.032 158.788 -1.48009 0.57445 -0.972 1.52973 8.0000 11.25 1.7617 1.8102 1.316475 
941.3938 39.171 356.488 1.18948 -0.07299 -19.001 0.24588 8.0000 11.31 0.9473 1.0654 1.317028 
940.9985 11.727 27.987 0.48009 0.25513 0.320 1.25313 8.0000 11.41 0.6582 0.7760 1.317581 
940.6031 9.414 42.679 0.19587 0.18061 -5.542 0.78135 8.0000 11.37 0.6389 0.8077 1.318135 
940.2077 8.837 112.031 -0.09713 0.24003 2.059 0.81266 8.0000 11.46 0.6403 0.8498 1.318689 
939.8122 17.951 147.466 -0.49159 0.31359 2.346 0.80546 8.0000 11.59 0.7071 0.9217 1.319244 
939.4166 20.519 157.849 -0.69986 0.28492 1.132 0.86808 8.0000 11.57 0.9121 1.0738 1.319800 
939.0209 18.783 148.621 -0.56511 0.34466 -3.420 0.86061 8.0000 11.34 0.9003 1.1154 1.320356 
938.6251 19.256 145.906 -0.52175 0.35318 0.690 0.79175 8.0000 11.53 0.9123 1.0873 1.320913 
938.2292 19.513 153.493 -0.50168 0.25021 0.709 0.69165 8.0000 11.72 0.8273 0.9319 1.321470 
937.8333 18.137 132.636 -0.38106 0.41388 0.666 0.76657 8.0000 11.63 0.9539 1.0557 1.322028 
937.4373 20.147 111.701 -0.25244 0.63430 -1.916 0.80517 8.0000 12.00 0.7407 0.9200 1.322586 
937.0412 18.027 40.435 0.30247 0.25774 7.190 0.54588 8.0000 11.90 0.6361 0.7141 1.323146 
936.6450 12.456 47.021 0.17106 0.18357 0.738 0.54027 8.0000 11.75 0.7865 0.9242 1.323705 
936.2487 10.822 48.678 0.14383 0.16359 0.716 0.54893 8.0000 11.86 0.9938 1.2434 1.324266 
935.8524 12.689 43.728 0.15289 0.14625 0.511 0.44603 8.0000 12.00 1.0192 1.4338 1.324826 
935.4560 18.473 34.246 0.17041 0.11601 0.686 0.27412 8.0000 12.12 0.9131 1.4170 1.325388 
935.0594 25.102 348.252 0.21909 -0.04556 -0.481 0.18641 8.0000 12.33 0.8319 1.3687 1.325950 
934.6629 3.412 281.479 0.01121 -0.05519 -0.033 0.47054 8.0000 12.20 0.8729 1.1535 1.326512 
934.2662 21.210 283.563 0.04566 -0.18928 0.823 0.21307 8.0000 12.20 0.6950 0.9532 1.327076 
933.8694 67.369 9.626 0.44221 0.07500 0.962 -0.44445 8.0000 12.38 0.7710 1.3976 1.327640 
933.4727 13.621 169.966 -1.21607 0.21518 -4.010 2.39875 8.0000 12.55 1.4625 2.4785 1.328204 
933.0757 16.012 162.653 -1.59241 0.49742 -0.578 2.66727 8.0000 12.45 1.7405 2.9355 1.328769 
932.6787 17.481 170.817 -1.99905 0.32316 0.674 2.89608 8.0000 12.67 1.7103 2.9347 1.329334 
932.2817 17.705 212.258 -10.54692 -6.65662 18.805 17.54258 8.0000 12.67 1.3470 2.5022 1.329901 
931.8845 15.101 221.777 -5.33733 -4.76825 0.136 12.29640 8.0000 12.66 1.2773 2.4627 1.330467 
931.4873 73.079 62.976 2.39430 4.69431 -74.944 -7.85926 8.0000 12.63 0.9806 1.9420 1.331035 
931.0900 58.470 86.502 0.04800 0.78536 0.215 -0.39987 8.0000 12.90 0.6239 1.2235 1.331603 
930.6926 24.490 131.527 -0.43839 0.49503 0.680 0.57520 8.0000 12.81 0.6647 0.8105 1.332171 
930.2951 16.440 130.923 -0.16470 0.18998 -3.620 0.38895 8.0000 12.91 0.6522 0.7861 1.332740 
929.8975 23.361 121.153 -0.18055 0.29868 0.032 0.32864 8.0000 13.04 0.6491 0.8379 1.333310 
929.4999 7.613 106.188 -0.03797 0.13078 6.814 0.50033 8.0000 13.27 0.7141 0.8213 1.333881 
929.1022 6.452 316.782 0.13915 -0.13076 6.340 0.83351 8.0000 13.52 0.8038 0.8630 1.334452 
928.7043 5.976 324.467 0.14082 -0.10057 0.870 0.81745 8.0000 13.29 1.1333 1.1986 1.335023 
928.3065 2.698 355.865 0.08160 -0.00590 2.558 0.86624 8.0000 13.31 1.3496 1.4210 1.335595 
927.9085 3.767 348.642 0.12237 -0.02458 0.696 0.94381 8.0000 13.40 1.3970 1.5155 1.336168 
927.5104 4.096 353.623 0.13598 -0.01520 0.161 0.95057 8.0000 13.53 1.3040 1.4732 1.336742 
927.1123 5.107 9.721 0.15805 0.02707 0.076 0.89005 8.0000 13.54 1.0406 1.2847 1.337316 
926.7141 5.940 357.132 0.15300 -0.00766 0.020 0.72814 8.0000 13.46 0.7800 1.1268 1.337890 
926.3158 7.491 279.391 0.02513 -0.15196 0.340 0.57556 8.0000 13.60 0.7916 0.9888 1.338466 
925.9174 10.081 181.396 -0.14462 -0.00352 0.317 0.39400 8.0000 13.74 0.7246 0.8745 1.339042 
925.5190 10.408 239.327 -0.08679 -0.14633 -0.092 0.44746 8.0000 13.70 0.6059 0.7845 1.339618 
925.1204 26.356 271.092 0.01212 -0.63546 -0.037 0.48398 8.0000 13.84 0.5810 0.7778 1.340195 
924.7218 27.658 267.568 -0.01395 -0.32839 -0.026 0.22745 8.0000 13.62 0.5566 0.7193 1.340773 
924.3231 15.198 273.228 0.01166 -0.20683 -0.013 0.35316 8.0000 13.84 0.5481 0.6616 1.341351 
923.9243 4.893 118.873 -0.03779 0.06854 0.765 0.45376 8.0000 13.84 0.5442 0.5864 1.341930 
923.5255 14.367 108.044 -0.09161 0.28121 0.749 0.53945 8.0000 14.20 0.6193 0.6329 1.342510 
923.1265 23.754 130.913 -0.46087 0.53180 0.035 0.64466 8.0000 13.84 0.8854 0.9726 1.343090 
922.7275 14.113 106.564 -0.10817 0.36370 0.023 0.70691 8.0000 14.33 0.9471 1.0199 1.343671 
922.3283 8.635 62.093 0.11590 0.21884 0.722 0.79655 8.0000 14.17 0.9913 1.1010 1.344252 
921.9291 10.974 55.353 0.19036 0.27545 0.000 0.83089 8.0000 14.32 1.3059 1.5241 1.344834 
921.5298 10.998 37.466 0.26877 0.20598 0.000 0.83832 8.0000 14.38 1.3840 1.6514 1.345417 
921.1305 11.332 42.298 0.26529 0.24138 0.000 0.85895 8.0000 14.11 1.4858 1.7864 1.346000 
920.7311 11.518 31.101 0.29609 0.17862 0.000 0.81324 8.0000 14.37 1.2949 1.4992 1.346584 
920.3315 12.599 43.225 0.28211 0.26516 0.000 0.82286 8.0000 14.79 1.1180 1.2746 1.347169 
919.9319 14.288 69.593 0.14342 0.38550 0.000 0.75513 8.0000 14.52 1.0402 1.1297 1.347754 
919.5322 17.243 97.519 -0.06422 0.48654 0.899 0.71445 8.0000 14.29 1.0188 1.0693 1.348340 
919.1324 22.587 122.067 -0.38202 0.60977 0.678 0.71521 8.0000 14.83 1.0356 1.1725 1.348926 
918.7326 18.111 98.662 -0.08019 0.52639 2.769 0.72691 8.0000 14.57 0.8430 0.8985 1.349513 
918.3326 26.206 104.512 -0.08987 0.34720 -3.429 0.27607 8.0000 14.90 1.5107 1.7991 1.350101 
917.9326 11.998 80.739 0.06285 0.38546 0.811 0.87731 8.0000 14.83 0.5820 0.6635 1.350689 
917.5325 72.552 125.064 -0.29980 0.42714 1.316 -0.74816 8.0000 14.67 1.4498 1.7899 1.351278 
917.1323 86.740 353.019 0.11019 -0.01349 1.077 -0.97147 8.0000 14.73 4.0073 4.9053 1.351868 
916.7321 82.612 129.697 -0.49063 0.59103 2.814 -2.91218 8.0000 14.98 3.5817 4.5254 1.352458 
916.3317 79.777 133.113 -7.42687 7.93284 56.331 -29.14853 8.0000 15.08 3.5684 4.6332 1.353049 
915.9313 11.869 314.614 1.23301 -1.24974 0.856 3.99204 8.0000 14.98 3.6726 4.8465 1.353641 
915.5308 12.651 315.314 0.65010 -0.64300 1.463 1.93420 8.0000 15.15 3.8707 5.0603 1.354233 
915.1302 13.084 314.959 0.44878 -0.44942 0.748 1.29259 8.0000 15.34 4.0438 5.2068 1.354826 
914.7295 11.625 316.650 0.28912 -0.27293 0.000 0.92539 8.0000 15.22 4.1344 5.1694 1.355419 
914.3287 6.319 327.637 0.13990 -0.08866 0.000 0.73873 8.0000 15.17 4.4544 5.4505 1.356013 
913.9279 5.440 315.798 0.19481 -0.18946 -0.007 1.41368 8.0000 15.25 2.9173 3.5610 1.356608 
913.5270 0.755 161.714 -0.08575 0.02834 -0.010 3.42596 8.0000 15.32 2.2479 2.7517 1.357203 
913.1259 80.125 313.408 0.80073 -0.84652 0.692 -3.24545 8.0000 15.42 2.6152 3.3392 1.357799 
