## SPECTRUM TYPE:
LCE

## DATE:
24/09/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
10:38:43

# END TIME:
10:38:43

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
5

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
43 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
987.0949 28.822 63.790 0.27551 0.55967 2.933 0.39522 43.0000 10.15 0.6175 0.6404 1.256051 
986.7088 25.133 61.890 0.24216 0.45335 2.056 0.42721 43.0000 10.13 0.6006 0.6405 1.256543 
986.3226 21.132 70.555 0.10963 0.31055 -2.730 0.36238 43.0000 10.23 0.5830 0.6349 1.257035 
985.9364 27.474 65.907 0.17257 0.38591 -11.406 0.29656 43.0000 10.26 0.6080 0.6807 1.257527 
985.5501 25.487 61.220 0.17263 0.31428 83.907 0.29063 43.0000 10.29 0.6230 0.7497 1.258020 
985.1638 35.566 64.211 0.20890 0.43235 -5.086 0.16410 43.0000 10.49 0.6779 0.8485 1.258513 
984.7773 40.825 64.661 0.24989 0.52772 1.954 0.08571 43.0000 10.48 0.7486 0.9073 1.259007 
984.3907 44.739 56.338 0.48573 0.72938 -3.697 0.00799 43.0000 10.60 0.8116 0.9698 1.259502 
984.0041 42.389 54.355 0.26380 0.36787 -2.717 0.04138 43.0000 10.71 0.6314 0.7675 1.259997 
983.6174 18.149 187.521 -0.13292 -0.01755 1.536 0.18253 43.0000 11.04 0.5425 0.8145 1.260492 
983.2307 26.092 230.880 -0.22284 -0.27401 1.284 0.27412 43.0000 10.93 0.5885 0.7661 1.260988 
982.8438 20.897 248.378 -0.24985 -0.63034 1.185 0.75854 43.0000 11.05 0.7234 0.9839 1.261484 
982.4569 22.838 216.621 -0.25662 -0.19073 1.288 0.31228 43.0000 11.00 0.7294 1.0488 1.261981 
982.0699 43.554 159.841 -0.18064 0.06631 -2.984 0.00972 43.0000 11.13 0.7332 0.9986 1.262478 
981.6828 58.858 107.988 -0.12639 0.38924 -0.030 -0.21500 43.0000 11.27 0.8261 1.0219 1.262976 
981.2957 67.943 82.746 0.04595 0.36104 -0.012 -0.37538 43.0000 11.24 0.8421 1.0102 1.263474 
980.9084 58.020 69.025 0.33653 0.87785 0.007 -0.45936 43.0000 11.28 1.0464 1.1989 1.263973 
980.5211 59.899 92.348 -0.06040 1.47307 0.013 -0.84429 43.0000 11.25 1.2685 1.3737 1.264472 
980.1337 54.672 95.304 -0.14278 1.53812 -0.004 -0.54231 43.0000 11.50 1.1494 1.3125 1.264972 
979.7463 50.795 120.430 -0.83936 1.42893 -0.003 -0.33988 43.0000 11.47 1.1697 1.2727 1.265472 
979.3587 49.929 126.754 -1.49962 2.00793 18.348 -0.43548 43.0000 11.55 1.3253 1.4188 1.265973 
978.9711 40.036 165.219 -2.02117 0.53328 6.534 0.36589 43.0000 11.62 1.0695 1.2126 1.266474 
978.5834 42.561 180.011 -1.39162 -0.00026 5.779 0.11874 43.0000 11.51 1.0151 1.2436 1.266976 
978.1956 33.393 202.423 -1.19056 -0.49128 6.855 0.55241 43.0000 11.58 1.0471 1.3770 1.267478 
977.8077 30.049 218.970 -0.91938 -0.74369 -4.343 0.68003 43.0000 11.85 1.1469 1.4970 1.267981 
977.4199 30.754 232.842 -0.71344 -0.94135 8.014 0.64109 43.0000 11.78 1.2983 1.6101 1.268484 
977.0319 24.435 203.364 -0.60925 -0.26319 2.422 0.57959 43.0000 11.86 1.0124 1.3679 1.268988 
976.6437 26.520 178.615 -0.58013 0.01402 2.541 0.43666 43.0000 11.72 0.8884 1.3417 1.269493 
976.2556 24.424 158.364 -0.51738 0.20522 -7.353 0.48645 43.0000 11.85 0.8840 1.1182 1.269997 
975.8674 32.105 140.920 -0.58991 0.47906 2.056 0.36722 43.0000 12.04 0.9281 1.0301 1.270502 
975.4790 43.909 122.138 -0.56428 0.89820 2.119 0.04043 43.0000 12.23 1.0596 1.1279 1.271008 
975.0906 42.732 130.314 -0.42166 0.49696 -2.947 0.05170 43.0000 12.25 0.8448 0.8757 1.271515 
974.7021 53.321 115.529 -0.24882 0.52097 -38.788 -0.17257 43.0000 12.22 0.7784 0.8647 1.272021 
974.3136 49.699 93.798 -0.03547 0.53429 2.168 -0.08862 43.0000 12.12 0.6759 0.7794 1.272529 
973.9250 56.141 89.699 0.00259 0.49370 0.055 -0.20229 43.0000 12.21 0.6462 0.7353 1.273036 
973.5363 59.426 51.559 0.40609 0.51162 0.114 -0.35986 43.0000 12.40 0.7515 0.8042 1.273545 
973.1475 75.963 85.640 0.01857 0.24363 -10.501 -0.45812 43.0000 12.30 0.5888 0.6263 1.274053 
972.7586 75.410 96.103 -0.02417 0.22604 -4.084 -0.40708 43.0000 12.45 0.5363 0.5795 1.274563 
972.3697 79.977 115.232 -0.06654 0.14120 -1.871 -0.42781 43.0000 12.61 0.5314 0.5752 1.275073 
971.9807 84.523 136.144 -0.07255 0.06971 -2.375 -0.51988 43.0000 12.58 0.5444 0.5908 1.275583 
971.5916 81.799 102.829 -0.03865 0.16971 -2.541 -0.59133 43.0000 12.52 0.6111 0.6496 1.276094 
971.2024 83.397 91.939 -0.00601 0.17735 1.223 -0.75616 43.0000 12.87 0.6934 0.7353 1.276605 
970.8131 87.177 107.872 -0.02524 0.07826 0.177 -0.83179 43.0000 12.81 0.7668 0.8048 1.277117 
970.4238 88.032 88.636 0.00173 0.07268 0.099 -1.05653 43.0000 12.71 0.8104 0.8395 1.277629 
970.0344 74.324 138.667 -0.58683 0.51615 0.064 -1.28274 43.0000 13.12 0.9721 1.0340 1.278142 
969.6449 79.771 34.046 0.32065 0.21665 0.050 -1.03734 43.0000 13.10 0.8145 0.8347 1.278656 
969.2553 62.876 2.315 0.98028 0.03963 0.014 -0.70633 43.0000 13.16 0.9157 1.0005 1.279170 
968.8657 53.828 356.836 1.46203 -0.08082 -9.975 -0.46609 43.0000 13.04 1.0996 1.2615 1.279684 
968.4760 51.094 352.328 1.83294 -0.24692 2.438 -0.39944 43.0000 13.37 1.2189 1.4302 1.280199 
968.0861 50.279 353.637 2.05180 -0.22880 1.106 -0.38478 43.0000 13.60 1.2525 1.4898 1.280714 
967.6962 50.857 357.941 1.94362 -0.06987 2.486 -0.40325 43.0000 13.67 1.2024 1.4311 1.281230 
967.3063 55.470 9.380 1.61777 0.26723 2.116 -0.62747 43.0000 13.59 1.0328 1.2188 1.281747 
966.9163 58.510 12.195 1.11950 0.24194 2.709 -0.58406 43.0000 13.66 0.8446 0.9843 1.282264 
966.5261 66.907 43.103 0.46368 0.43395 -10.963 -0.60932 43.0000 13.70 0.6480 0.7539 1.282782 
966.1359 59.400 129.332 -0.74646 0.91097 2.141 -0.64744 43.0000 13.30 0.7497 0.8701 1.283300 
965.7457 54.669 24.256 0.68596 0.30909 -1.543 -0.26404 43.0000 13.59 0.6238 0.7879 1.283818 
965.3553 47.050 339.742 0.87885 -0.32436 2.022 -0.06714 43.0000 13.87 0.6215 0.6995 1.284337 
964.9649 43.577 310.852 0.82181 -0.95032 13.874 0.06247 43.0000 13.94 0.6768 0.7895 1.284857 
964.5743 44.022 296.474 0.65149 -1.30818 7.005 0.04991 43.0000 13.81 0.7329 0.9327 1.285377 
964.1838 43.473 294.814 0.50178 -1.08526 -4.388 0.06381 43.0000 13.87 0.7017 1.0094 1.285898 
963.7931 55.549 297.682 0.47052 -0.89689 1.426 -0.39077 43.0000 13.98 0.6466 1.0492 1.286419 
963.4023 76.713 335.851 0.30707 -0.13767 0.240 -0.67275 43.0000 14.17 0.6024 1.0166 1.286941 
963.0115 71.310 75.438 0.13959 0.53735 2.305 -0.72668 43.0000 14.18 0.7164 1.0361 1.287463 
962.6207 83.306 54.415 0.06610 0.09239 4.122 -0.47728 43.0000 14.32 0.5940 0.8119 1.287986 
962.2297 76.883 78.376 0.02117 0.10293 3.408 -0.21323 43.0000 14.47 0.6361 0.7888 1.288509 
961.8386 39.705 2.278 0.33807 0.01345 3.122 0.06326 43.0000 14.50 0.7630 0.9904 1.289033 
961.4474 36.941 311.281 0.30415 -0.34644 2.737 0.13322 43.0000 14.84 0.7822 1.0210 1.289558 
961.0562 33.893 304.637 0.26739 -0.38708 4.290 0.19212 43.0000 14.56 0.8403 1.1221 1.290083 
960.6649 34.278 300.796 0.30847 -0.51755 0.021 0.23665 43.0000 14.97 0.7885 1.0117 1.290608 
960.2736 34.163 293.462 0.33124 -0.76316 0.034 0.33064 43.0000 14.73 0.7201 0.8569 1.291134 
959.8821 37.019 316.267 0.29331 -0.28061 2.356 0.11610 43.0000 14.72 0.5884 0.6393 1.291661 
959.4905 50.517 64.052 0.19903 0.40902 7.746 -0.08870 43.0000 14.77 0.5357 0.5595 1.292188 
959.0989 58.904 92.329 -0.04862 1.19551 2.203 -0.63105 43.0000 15.17 0.6543 0.7819 1.292715 
958.7073 80.010 82.486 0.02169 0.16445 3.108 -0.45624 43.0000 15.07 0.5380 0.6192 1.293243 
958.3155 68.044 87.350 0.01820 0.39319 -36.898 -0.40884 43.0000 14.91 0.5398 0.5789 1.293772 
957.9236 66.631 94.301 -0.03288 0.43710 3.065 -0.41251 43.0000 14.76 0.5561 0.6223 1.294301 
957.5317 69.655 98.254 -0.03832 0.26416 -443.012 -0.31045 43.0000 14.84 0.5581 0.5965 1.294831 
957.1396 58.957 94.300 -0.01257 0.16717 5.667 -0.08881 43.0000 14.73 0.5898 0.7694 1.295362 
956.7476 20.330 76.715 0.02224 0.09421 -11.259 0.11270 43.0000 15.17 0.5727 0.9284 1.295892 
956.3554 7.829 281.112 0.02125 -0.10822 4.816 0.39344 43.0000 15.67 0.5849 1.0738 1.296424 
955.9632 18.601 147.103 -0.21159 0.13687 -0.018 0.33198 43.0000 15.72 0.5909 1.0959 1.296956 
955.5709 13.269 16.678 0.20629 0.06180 -0.013 0.43119 43.0000 15.44 0.5990 1.1018 1.297488 
955.1784 25.016 344.486 0.42210 -0.11717 -0.014 0.36717 43.0000 15.59 0.5921 1.0482 1.298021 
954.7859 35.700 342.030 0.56978 -0.18480 3.136 0.20160 43.0000 15.81 0.5843 0.9622 1.298555 
954.3934 47.296 352.442 0.62739 -0.08324 21.301 -0.05084 43.0000 15.59 0.5765 0.8915 1.299089 
954.0007 55.587 357.315 0.64121 -0.03007 3.709 -0.24865 43.0000 15.37 0.5845 0.9134 1.299624 
953.6080 58.907 9.101 0.51940 0.08320 2.253 -0.27751 43.0000 15.78 0.6107 0.8975 1.300159 
953.2152 66.279 36.421 0.36576 0.26987 -4.691 -0.41737 43.0000 15.88 0.6238 0.8356 1.300695 
952.8223 67.973 34.007 0.28134 0.18982 2.065 -0.35078 43.0000 15.79 0.5926 0.7051 1.301231 
952.4293 69.054 40.271 0.18210 0.15427 3.017 -0.26608 43.0000 15.93 0.5742 0.6411 1.301768 
952.0363 68.936 83.755 0.02633 0.24061 6.910 -0.26763 43.0000 15.90 0.6194 0.7621 1.302305 
951.6432 54.191 25.812 0.35859 0.17344 3.025 -0.13237 43.0000 16.30 0.6660 0.7577 1.302843 
951.2499 57.124 22.496 0.33870 0.14026 32.012 -0.16513 43.0000 15.81 0.6497 0.7579 1.303382 
950.8567 36.074 39.769 0.35524 0.29565 5.317 0.14885 43.0000 15.79 0.6497 0.8356 1.303921 
950.4633 36.504 16.461 0.29086 0.08595 3.201 0.09268 43.0000 15.97 0.5619 0.6813 1.304461 
950.0699 59.573 347.399 0.21727 -0.04857 -0.469 -0.12414 43.0000 16.06 0.5316 0.8487 1.305001 
949.6763 83.334 43.133 0.08244 0.07723 -0.236 -0.47668 43.0000 16.30 0.5705 1.0551 1.305542 
949.2827 87.292 155.582 -0.09305 0.04224 -0.191 -1.07775 43.0000 16.45 0.6719 1.2504 1.306083 
948.8890 80.921 259.028 -0.06998 -0.36095 -0.346 -1.12107 43.0000 17.02 0.7045 1.2991 1.306625 
948.4953 84.097 271.171 0.00436 -0.21316 -0.040 -1.01996 43.0000 16.84 0.6531 1.2043 1.307167 
948.1014 83.196 278.297 0.02381 -0.16326 0.993 -0.68160 43.0000 16.74 0.5681 0.9774 1.307710 
947.7075 80.616 73.678 0.04729 0.16149 2.169 -0.49522 43.0000 16.67 0.6177 0.8515 1.308254 
947.3135 32.099 76.057 0.10781 0.43424 14.189 0.21630 43.0000 16.12 0.5564 0.6006 1.308798 
946.9194 19.055 74.114 0.19399 0.68165 0.926 0.90354 43.0000 16.23 0.7183 0.9507 1.309343 
946.5253 12.880 75.941 0.12618 0.50386 0.321 1.07640 43.0000 16.64 0.6924 0.8208 1.309888 
946.1310 47.630 344.951 4.94087 -1.32841 2.612 -0.47096 43.0000 17.00 3.4946 4.4754 1.310434 
945.7367 59.146 306.699 1.66940 -2.23976 5.313 -1.50359 43.0000 16.66 3.6075 5.0764 1.310980 
945.3423 40.431 159.328 -2.55708 0.96482 -2.069 0.43958 43.0000 17.02 3.4397 4.7127 1.311527 
944.9478 47.455 181.959 -1.27433 -0.04359 0.805 -0.10956 43.0000 17.32 4.7103 6.9464 1.312074 
944.5532 51.654 194.714 -0.96643 -0.25378 4.538 -0.23635 43.0000 16.93 5.8967 8.9500 1.312623 
944.1586 54.074 204.625 -0.80336 -0.36824 11.222 -0.28967 43.0000 16.82 6.5527 10.0961 1.313171 
943.7639 57.665 213.047 -0.66621 -0.43342 -1.495 -0.37620 43.0000 16.97 6.6155 10.2565 1.313720 
943.3691 58.008 222.957 -0.52763 -0.49129 -0.183 -0.35187 43.0000 17.19 5.8084 9.1495 1.314270 
942.9742 60.859 248.095 -0.23570 -0.58618 2.672 -0.39048 43.0000 17.15 4.5935 7.1216 1.314821 
942.5792 59.720 294.481 0.34837 -0.76511 4.533 -0.47446 43.0000 17.40 3.4490 4.8366 1.315372 
942.1841 52.844 333.982 3.01454 -1.47149 -2.878 -0.94221 43.0000 17.50 4.0612 5.0952 1.315923 
941.7890 60.862 297.625 0.81761 -1.56226 -3.355 -1.09003 43.0000 17.66 2.8544 4.2449 1.316475 
941.3938 44.591 347.073 0.60431 -0.13871 -27.303 0.00886 43.0000 17.57 0.6246 0.7282 1.317028 
940.9985 41.940 332.357 0.69701 -0.36506 1.290 0.08438 43.0000 17.84 0.6156 0.7661 1.317581 
940.6031 38.938 340.641 0.54501 -0.19149 -18.880 0.12409 43.0000 17.75 0.5668 0.6461 1.318135 
940.2077 34.845 344.193 0.32284 -0.09140 6.095 0.12419 43.0000 17.68 0.5246 0.5939 1.318689 
939.8122 54.726 84.275 0.02156 0.21502 5.720 -0.07632 43.0000 17.98 0.5109 0.5624 1.319244 
939.4166 38.557 120.876 -0.28083 0.46969 2.231 0.12520 43.0000 17.76 0.5726 0.5921 1.319800 
939.0209 41.583 101.775 -0.07556 0.36248 -9.143 0.04437 43.0000 17.57 0.5405 0.5833 1.320356 
938.6251 49.404 99.981 -0.06814 0.38716 3.318 -0.06091 43.0000 17.66 0.5558 0.5953 1.320913 
938.2292 59.706 145.722 -0.32407 0.22088 2.550 -0.22110 43.0000 17.94 0.5601 0.6162 1.321470 
937.8333 53.839 85.954 0.03982 0.56297 2.789 -0.17987 43.0000 17.85 0.6530 0.6656 1.322028 
937.4373 56.234 62.712 0.29034 0.56281 -6.923 -0.26189 43.0000 18.32 0.6692 0.7236 1.322586 
937.0412 55.845 33.380 0.54553 0.35943 20.236 -0.25984 43.0000 18.12 0.6375 0.7045 1.323146 
936.6450 53.520 23.983 0.59981 0.26684 3.355 -0.20121 43.0000 17.98 0.6379 0.6881 1.323705 
936.2487 57.310 21.278 0.54707 0.21306 3.186 -0.26905 43.0000 18.21 0.6695 0.7271 1.324266 
935.8524 55.115 13.769 0.90499 0.22176 1.393 -0.34338 43.0000 18.42 0.7778 1.2849 1.324826 
935.4560 66.745 22.122 0.48104 0.19555 2.003 -0.49261 43.0000 18.72 0.6744 0.7484 1.325388 
935.0594 78.864 333.015 0.16490 -0.08397 -4.517 -0.45184 43.0000 18.84 0.5820 0.8406 1.325950 
934.6629 31.395 138.841 -0.17448 0.15253 -0.222 0.11916 43.0000 18.57 0.7068 1.2016 1.326512 
934.2662 12.207 355.940 2.53406 -0.17988 4.160 5.59660 43.0000 18.56 1.2471 2.1031 1.327076 
933.8694 79.633 236.371 -0.23288 -0.35013 6.788 -1.11091 43.0000 18.84 0.7182 1.3511 1.327640 
933.4727 68.783 254.820 -0.24149 -0.89005 -36.465 -1.00880 43.0000 18.88 1.1497 1.6961 1.328204 
933.0757 65.272 255.918 -0.23597 -0.94071 -1.604 -0.82964 43.0000 18.81 1.6485 2.3036 1.328769 
932.6787 66.465 254.147 -0.22055 -0.77666 2.540 -0.75104 43.0000 18.97 1.9875 2.7750 1.329334 
932.2817 68.269 244.345 -0.25846 -0.53810 23.949 -0.62988 43.0000 19.00 2.1707 3.0388 1.329901 
931.8845 68.245 233.454 -0.33137 -0.44707 -0.084 -0.58623 43.0000 19.01 2.0984 2.9910 1.330467 
931.4873 68.010 217.499 -0.37494 -0.28769 -136.953 -0.48975 43.0000 18.87 1.8338 2.6812 1.331035 
931.0900 58.167 195.396 -0.47571 -0.13099 1.191 -0.24424 43.0000 19.43 1.3925 2.1388 1.331603 
930.6926 37.586 142.008 -0.43071 0.33642 2.767 0.14468 43.0000 19.21 1.0593 1.6740 1.332171 
930.2951 31.731 303.892 3.59473 -5.35107 -25.751 3.21938 43.0000 19.19 1.1177 2.0524 1.332740 
929.8975 41.450 244.941 -1.37664 -2.94428 0.404 0.40481 43.0000 19.65 0.8297 1.3607 1.333310 
929.4999 65.602 102.943 -0.57111 2.48497 55.302 -2.23250 43.0000 19.88 1.2546 1.8115 1.333881 
929.1022 63.535 83.569 0.37234 3.30323 49.357 -2.51132 43.0000 20.15 1.0964 1.2326 1.334452 
928.7043 59.866 64.071 1.20226 2.47274 5.788 -1.57037 43.0000 19.72 1.0427 1.1428 1.335023 
928.3065 52.363 57.731 1.39960 2.21661 -22.368 -0.68899 43.0000 19.77 1.0154 1.1491 1.335595 
927.9085 46.868 31.453 1.43752 0.87930 2.129 -0.11003 43.0000 19.80 0.8884 1.0282 1.336168 
927.5104 38.031 13.410 1.33134 0.31741 -0.088 0.33970 43.0000 20.16 0.8564 1.0470 1.336742 
927.1123 32.504 356.971 0.94544 -0.05003 0.021 0.44131 43.0000 20.00 0.7860 1.0563 1.337316 
926.7141 33.719 341.113 0.65424 -0.22383 0.168 0.28730 43.0000 19.94 0.8356 1.0679 1.337890 
926.3158 26.984 298.367 0.26757 -0.49553 1.011 0.40964 43.0000 20.14 0.6352 1.0681 1.338466 
925.9174 29.271 255.667 -0.16362 -0.64034 1.190 0.40433 43.0000 20.19 0.6076 1.3648 1.339042 
925.5190 80.647 101.521 -0.06571 0.32235 -0.589 -0.97163 43.0000 20.30 0.9363 1.4831 1.339618 
925.1204 77.037 318.585 0.15954 -0.14073 -0.193 -0.43762 43.0000 20.32 0.6030 1.2661 1.340195 
924.7218 75.155 314.770 0.19099 -0.19254 -0.114 -0.47565 43.0000 19.99 0.6034 1.1776 1.340773 
924.3231 66.924 308.588 0.22328 -0.27982 -0.057 -0.34386 43.0000 20.21 0.5963 1.0434 1.341351 
923.9243 62.977 303.624 0.22462 -0.33778 1.758 -0.29423 43.0000 20.50 0.6242 0.8465 1.341930 
923.5255 59.174 292.519 0.17767 -0.42852 3.105 -0.25029 43.0000 21.03 0.6883 0.7613 1.342510 
923.1265 80.379 177.336 -0.13665 0.00636 0.112 -0.39191 43.0000 20.24 0.6878 0.7300 1.343090 
922.7275 69.057 33.737 0.19496 0.13020 0.060 -0.26141 43.0000 20.99 0.6399 0.7429 1.343671 
922.3283 49.708 42.266 0.32716 0.29734 2.575 -0.07331 43.0000 20.74 0.6127 0.7963 1.344252 
921.9291 41.244 18.188 0.57051 0.18744 0.000 0.07918 43.0000 20.88 0.7075 0.9809 1.344834 
921.5298 37.226 6.745 0.64700 0.07652 0.000 0.18127 43.0000 21.03 0.7173 1.0120 1.345417 
921.1305 36.307 1.927 0.71933 0.02420 0.000 0.22535 43.0000 20.47 0.7806 1.1068 1.346000 
920.7311 37.179 338.720 0.54963 -0.21407 0.000 0.16516 43.0000 21.00 0.7386 1.0195 1.346584 
920.3315 33.753 9.987 0.69649 0.12265 0.000 0.29286 43.0000 21.32 0.6941 0.8981 1.347169 
919.9319 39.791 36.885 0.67396 0.50575 0.000 0.15491 43.0000 20.82 0.7254 0.8858 1.347754 
919.5322 43.625 56.820 0.53823 0.82312 2.363 0.04723 43.0000 20.65 0.8119 0.9209 1.348340 
919.1324 46.759 76.248 0.27529 1.12489 2.567 -0.07121 43.0000 21.50 0.9425 1.0577 1.348926 
918.7326 41.790 58.301 0.55050 0.89138 11.049 0.11789 43.0000 21.12 0.8287 0.9422 1.349513 
918.3326 45.599 58.477 0.42523 0.69329 -6.488 -0.01701 43.0000 21.50 0.8090 0.9224 1.350101 
917.9326 42.134 50.078 0.46017 0.54994 4.495 0.07198 43.0000 21.50 0.6328 0.7329 1.350689 
917.5325 19.388 4.509 0.42434 0.03346 2.613 0.52986 43.0000 21.06 0.5734 0.6845 1.351278 
917.1323 14.175 6.615 0.42915 0.04977 2.278 0.80066 43.0000 21.23 0.5786 0.7173 1.351868 
916.7321 16.869 263.795 -0.07142 -0.65688 10.985 0.98931 43.0000 21.61 0.6222 0.7222 1.352458 
916.3317 12.435 0.875 0.86038 0.01314 153.804 1.85626 43.0000 21.73 0.6557 0.7708 1.353049 
915.9313 24.658 62.959 0.34953 0.68477 7.782 0.66090 43.0000 21.59 0.5990 0.7444 1.353641 
915.5308 35.833 87.426 0.03938 0.87605 6.288 0.29058 43.0000 21.77 0.5965 0.7968 1.354233 
915.1302 45.221 116.820 -0.29178 0.57712 3.840 -0.00498 43.0000 21.82 0.5752 0.8310 1.354826 
914.7295 62.697 131.680 -0.36253 0.40717 -0.018 -0.38733 43.0000 21.67 0.5884 0.8671 1.355419 
914.3287 71.601 122.692 -0.24662 0.38426 -0.041 -0.61037 43.0000 21.36 0.6819 0.9355 1.356013 
913.9279 74.694 128.036 -0.24641 0.31499 0.003 -0.67590 43.0000 21.53 0.6055 0.8762 1.356608 
913.5270 72.796 122.653 -0.14136 0.22059 -0.040 -0.38253 43.0000 21.77 0.5539 0.7005 1.357203 
913.1259 58.776 73.233 0.07441 0.24695 1.525 -0.13456 43.0000 21.91 0.5373 0.5953 1.357799 
